,Tweet_id,Text,User_id,date_published,tweet url,keyword,language
3080,1240633107667189765,"Wer überzeugt Sie bei dieser #CoronaVirus-Krise?

1. #Merkel
2. #Laschet 
3. #Spahn 
4. #Soeder 

PLEASE VOTE &amp; RT!

#COVID19 #wirbleibenzuhause #Katastrophenfall #Bayern #NRW #Kekule #RKI",128370270,03/19/2020,https://twitter.com/Lars9596/status/1240633107667189765,Merkel,EN
3081,1240632599250427912,"Das ist widerlich, immer wieder werden Menschen nach Nützlichkeit aussortiert. ""Christdemokraten"" sind Spargel&amp;Erdbeeren wichtiger als Bürgerkriegsgeflüchtete und Kinder auf #Lesbos, in Lagern in Not. Asylrecht wieder herstellen, Geflüchtete aufnehmen! #LeaveNoOneBehind  #merkel https://t.co/jEOoyvqY17",136266976,03/19/2020,https://twitter.com/lgbeutin/status/1240632599250427912,Merkel,EN
3082,1240626818874576896,"„Die Merkel sagt, Kontakte so sehr es geht einschränken und vor Allem Abstand halten!“
„Ob noch Stracciatella da ist, hab ich gefragt!“ https://t.co/ZXtMcEveEW",80976498,03/19/2020,https://twitter.com/KuttnerSarah/status/1240626818874576896,Merkel,EN
3083,1240622384845111297,"Unsere Bundeskanzlerin Angela Merkel ist mir durch die aktuelle Lage noch viel sympathischer geworden.

Ihre Fernsehansprache war wirklich gut... Ich bin zuversichtlich!",765512332285972481,03/19/2020,https://twitter.com/ASMRJanina/status/1240622384845111297,Merkel,EN
3084,1240620911461531648,"Merkel setzt auf die Vernunft der Bürger, sich jetzt an die Auflagen zur Bekämpfung des Coronavirus zu halten.

OMG, wir sind verloren: Sie hat uns ihr vollstes Vertrauen ausgesprochen!",176044661,03/19/2020,https://twitter.com/GebbiGibson/status/1240620911461531648,Merkel,EN
3085,1240619335493844992,"#Merkel appelliert an die Bürger, sich an die Auflagen zur Bekämpfung des #Coronavirus zu halten.
Ziemlich optimistisch, wo doch die meisten schon an Reißverschlussverfahren und Rettungsgassen scheitern.",2785317370,03/19/2020,https://twitter.com/heuteshow/status/1240619335493844992,Merkel,EN
3086,1240617103088136192,"""Angela Merkel hat ihre Politik bisher nie fulminant erklärt. Ihre Ansprache zum Umgang mit dem Coronavirus aber ist eine Meisterleistung der Krisenkommunikation."" Bernhard Pörksen, Professor für Medienwissenschaft an der Universität Tübingen

https://t.co/3FB3cBMJcl",518521626,03/19/2020,https://twitter.com/QuirinWeber/status/1240617103088136192,Merkel,EN
3087,1240615800614072320,"Zum ersten Mal in ihrer Amtszeit hat sich #Merkel in einer TV-Ansprache an die Nation gewandt.
Okay, vor ihrer Amtszeit gab es auch noch kein TV. #Coronakrise",2785317370,03/19/2020,https://twitter.com/heuteshow/status/1240615800614072320,Merkel,EN
3088,1240613681618194439,"Viele scheinen den Zusammenhang nicht zu verstehen:

Weil #Merkel und die Regierung in den letzten Wochen auf viele Maßnahmen zur Verlangsamung des #Coronavirus verzichteten,

kommt jetzt die Belastung für die Erkrankten und Arbeitenden.

#merkelansprache #merkelrede #COVID2019de",271952985,03/19/2020,https://twitter.com/MoritzMichelson/status/1240613681618194439,Merkel,EN
3089,1240611449376051200,"Kanzlerin #Merkel appelliert an die Bürger, sich an die Auflagen zur Bekämpfung des #Coronavirus zu halten. 
Ihre Hoffnung: Wir raffen das.",2785317370,03/19/2020,https://twitter.com/heuteshow/status/1240611449376051200,Merkel,EN
